,track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri
622,045g99gDVveOIJIlrJ2D8H,Reminder,52,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
623,21LNJPUfFLFHcMVMxsOs9J,Home And A Hometown,23,6jHWWttC33OQdEDnUXtYrq,Hannah Ellis,39,['country pop'],That Girl,spotify:album:20VFtdzqlm176kKeWEDDSQ
624,2zdKR3X0rRxi9njUQNISSg,Smoke and Guns (slowed + reverb),30,0Vb15td3iKkAzdGD5Sj9Ky,NateWantsToBattle,56,"['antiviral pop', 'otacore']",Smoke and Guns (slowed + reverb),spotify:album:6xOM7lvDdpKSOiWUnaIGrC
625,2tL7CO2mmBtY9fWvRAtIF9,Backstage,41,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
626,6BmzJ7zaYhi6ieXjlurvRF,Terror das Namoradas - Ao Vivo,41,6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,74,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",In Casa Vol. 01 (Ao Vivo),spotify:album:2TihUXu9s86Hb0oiTXDQxy
627,5cdheFwwvj4mi3oJmTynKA,Bem Mais Que Eu - Ao Vivo,67,3k68C6mNMJL6OaAdWeW2ZF,Diego & Victor Hugo,68,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",Bem Mais Que Eu (Ao Vivo),spotify:album:58RDGPq0zXYXqlLlwCf78W
628,7sBIKybUCBF74ppAwO4ocW,Nevermind,35,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,42,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']",SH!T YEAH,spotify:album:6GCqm5C1JXqH1TvvD6sq2k
629,6dyEaeKiuPE4BiUMdUsQqU,Река,50,6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,61,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']",NARRATIVE,spotify:album:44537K7WMywC7LTFcfpMNa
630,3gS5qDbpulYyeChCR1uoEq,Quem Foi da Rua - Ao Vivo,36,6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,74,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",In Casa Vol. 01 (Ao Vivo),spotify:album:2TihUXu9s86Hb0oiTXDQxy
631,21WP3uZGWBVyFWFEZna3vq,Desquerer (Sobriedade) - Ao Vivo,35,6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,74,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",In Casa Vol. 01 (Ao Vivo),spotify:album:2TihUXu9s86Hb0oiTXDQxy
632,6e6EWco6BVRySv8h4Q8Nxq,Đôi giày chưa bao giờ đúng size (thì chắc giờ này),39,0tBmmwc8j8zbJxISwdsvjA,Andiez,51,"['v-pop', 'vietnamese singer-songwriter']",Đôi giày chưa bao giờ đúng size (thì chắc giờ này),spotify:album:0onhjlXNQiVJp7PvmWp6tv
633,6xFlGkyV9bseFvved3zNge,Fresh & Clean - Freestyle,50,4bHmhxuaNNq6TilJX8oCUY,Dequine,38,"['kazakh indie', 'kazakh pop', 'russian alt pop']",Fresh & Clean (Freestyle),spotify:album:4j0U2kJDswx3PYbiPdQplW
634,645Xh4XnGkaBwCJvAC8ZNL,On & On,24,3k7eYa4LVI5wqhLj7PACE2,Fluorescents,31,"['pop punk', 'punk cover']",Scream It At Me!,spotify:album:10l3TTbGN6lEi2WY2FWv3K
635,5LBcIMfXPmVren1azfYw88,Corpo Sexy - Ao Vivo,68,6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,74,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",Deu Rolo de Novo (Ao Vivo),spotify:album:5cvRAkiIj3vlPZRXvRvHxk
636,01LUQUaLPgoADUwIAiVldF,"yes, and? - slowed",28,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],"yes, and?",spotify:album:2EZRRG16dKOq8vnaRNOA2T
637,3nr5BrdRJuav9jb2iWwqbj,Восход,49,6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,61,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']",NARRATIVE,spotify:album:44537K7WMywC7LTFcfpMNa
638,2Ayx2N3nxA6rj4OiJ7X1Ek,Jack and Diet Coke,22,4oCk0xbmAtqXZFzXtH3AgF,Redferrin,56,['modern country pop'],Jack and Diet Coke (feat. Bozza),spotify:album:2hhRbQL6V3UknbiouPNoxT
639,7wrsV4SlfKW0jyYO5JAFT8,The Show (with JJ Lin) (Steve Aoki & Lucas & Steve Remix),38,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,69,"['edm', 'electro house', 'pop dance']",HiROQUEST 2: Double Helix Remixed,spotify:album:73RBjRZjJms5q8X0BHnP9g
640,2KyfUoavAYSGWbTW3AFUjA,Beauty And A Beat (Acoustic),34,66Fb5gJ9SX2WGlqDLUpjux,Alex Goot,44,['viral pop'],Beauty And A Beat (Acoustic),spotify:album:3wh7OC4kqEBfFdOhA6b7h4
641,5h7vHgtavkrI9raUoRq9NU,Second of June,39,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL
642,4TYzMbXyJdEpFt7vspHHEM,"yes, and? - The Blessed Madonna’s Godsquad Mix",28,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],"yes, and? (remixes)",spotify:album:7vvPJ2BSUaS8C4dhl3aiYP
643,0lpCvDsPyVnzMlPyGl7C51,Here’s To Us,37,61S5H9Lxn1PDUvu1TV0kCX,Knox,55,['singer-songwriter pop'],"Me, Myself & Your Eyes",spotify:album:3dkh3H211HMotBuF2vMqVk
644,4jy7MUJliwsbX0IxIpxc3F,I Was Never There (with Gesaffelstein),54,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
645,47YWcfaDbZilPuh2pUW6yh,YEAH!,34,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,42,"['anthem emo', 'aussie emo', 'easycore', 'pop punk']",SH!T YEAH,spotify:album:6GCqm5C1JXqH1TvvD6sq2k
646,0gzUWPwCYS1jPoBNp3uNt7,Brenda & Diane,28,7pq7EnlN1IHSyffRTklSqP,Young Jesus,27,['indie psych-pop'],Brenda & Diane b/w Hollywood Ending,spotify:album:3pCNeJB82bJZripzrM5cNo
647,66TENlVqF7e4Hjo4pJCuup,Splash Brothers,39,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5 (Deluxe),spotify:album:4AGjxCGVc1sddtxLXtZa58
648,2he8VOcXP0xYs3vdWi3H7Q,Chemical Animal,40,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL
649,29frpkDeEsRdG81FRRl0nO,Paper - Tumelo_za & SjavasDaDeejay Remix,36,6pOz4M7D8ENqfLSFvciEuV,Nonso Amadi,49,"['afrobeats', 'alte', 'nigerian pop']",Paper (Tumelo_za & SjavasDaDeejay Remix),spotify:album:0cmmc3xTninhH46tQKoqig
650,7v3iWNKCUcxyQHjYeudeUI,"Lava Music, For Emily",33,4hf2dZmXqgZML1pmYbvf4y,Allen & Bright,43,['pop violin'],"Lava Music, For Emily",spotify:album:4hAKSdWCHkVSs9pxLwOxVK
651,6WiiGhP7bsqZIVeQF46542,Breadcrumbs,33,4kAyoGhVlC6PFg0FvMqmFB,Morgan St. Jean,48,"['la pop', 'singer-songwriter pop']",My Mind And I,spotify:album:2cju8nvFk8EoRNa9Ve59Hv
652,13EPC0roxU5qBKgE6mOyLr,Take My Breath,50,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
653,4CXWh15X7PYhCQgxDrzEmA,All For Me,39,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
654,2POhSUOXkU7xEIi2z2nEDE,Tell Your Friends,50,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
655,5CCdDwULk6Ln32buHix658,Jack And Jill,1,7t4XHvWfj0XtEB8SNFeALw,Tommy Roe,38,"['bubblegum pop', 'classic garage rock', 'merseybeat', 'rock-and-roll']",Dizzy [Audiophile Edition],spotify:album:5HCQgSyvq1iukLEGZZ0ySC
656,09OFv5RU0Kmt87RldnuvAA,Kiss And Run,1,7t4XHvWfj0XtEB8SNFeALw,Tommy Roe,38,"['bubblegum pop', 'classic garage rock', 'merseybeat', 'rock-and-roll']",Dizzy [Audiophile Edition],spotify:album:5HCQgSyvq1iukLEGZZ0ySC
657,0B6qOQRkyMkVREJAqpa7qN,Strong (with Brian Wison),28,59hLmB5DrdihCYtNeFeW1U,Glen Campbell,60,"['adult standards', 'arkansas country', 'classic country pop', 'country rock', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",Glen Campbell Duets: Ghost On The Canvas Sessions,spotify:album:5YFkGhaiIJVkOqfmq3IvAw
658,6L1jkVbb331DNvK89C3L8u,Masih Hatiku,79,7j5PGC0BF48rRtcmgbVvOT,Arsy Widianto,66,['indonesian pop'],Masih Hatiku,spotify:album:6uwl5luJhAy6CLqoU8ExTY
659,3tri5XrdkhTT8dXPhWXZDa,Cantik,66,0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,71,['indonesian pop'],ArTi Semestinya Cinta,spotify:album:48VJneXoN4AW5QAT4Ruwkc
660,1OW9gCaK7SqaLR7s8wjkLA,Pure Poor,39,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL
661,6gkgd7ayZdwvd8z7wYIMeL,Sister Moon,28,6ps9u0MZquDDBReh8XuBeY,Andrea von Kampen,39,['pop folk'],Such Love Does,spotify:album:7qNbPyJsIY98uut0qke5PY
662,0MHA5BjCqtYL3T0yZ138mz,Eu Não Dou Conta - Ao Vivo,62,41QLxRXlc2NwfJZkHGHKid,Israel & Rodolffo,70,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","Let's Bora UDI, Vol. 2 (Ao Vivo)",spotify:album:2LwT0vZAXJCOciOvTbAZdf
663,4V5XO3E4SQczfCbpLM4HM2,Bocca & Cuba Libre,54,4sbXXFzEWJY2zsZjelerjX,Dadju,71,"['french hip hop', 'pop urbaine', 'r&b francais']",HÉRITAGE,spotify:album:1iu85lxdKFTb98yP1Vxnfn
664,36qy2fR8HXk7NrzhwpwOJg,Abandoned to You,28,4FnTMVmIxn0KHS5IplpaLD,Steph Andrews,22,['pop worship'],Abandoned to You,spotify:album:3vDyWXleHNQ90cvLDwBaOj
665,2FvynAkx8aNBS1Xd8IoQ32,ROUND AND ROUND,25,07jK4mtZH4MyWIK92NcJtS,4TH IMPACT,21,"['p-pop', 'pinoy idol pop']",4TH IMPACT,spotify:album:0wYSGnApCa57mzav2vrZmw
666,3PhBWdSegdCFGIwTIar91a,A Little Bit of Love and a Little Bit of Money,25,5nrKbDQoztn1qIZAwXvGUq,Matt White,33,"['acoustic pop', 'neo mellow']",A Little Bit of Love and a Little Bit of Money,spotify:album:5FcXNMSNUHw2jmgPakZI3R
667,6cJVbvXeEEzHP2eWZ8IkHd,Западня,46,6o7TsOGOEF5Mqpiz2KCyWE,HammAli & Navai,54,"['russian hip hop', 'russian pop']",Западня,spotify:album:5TdjnlQOVykKBSemZXQi10
668,3paJb1XML1hiC15snO22BB,Fishtown and Down,22,397cx9Xajaj4QpGMh5b7fY,Midfield,16,"['anthem emo', 'easycore', 'pop punk']",Fishtown and Down,spotify:album:3G9d4rUaXWKy3yGieCjNZu
669,1Z7iMDimZdeEychO4yMRLM,Quiet Afternoon - String Version,25,4hf2dZmXqgZML1pmYbvf4y,Allen & Bright,43,['pop violin'],Quiet Afternoon (String Version),spotify:album:3r746udLH986MDYXJb6FiL
670,1PuhA9UXgH4wRnXzYk5S2Z,Kupu - Kupu,57,0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,71,['indonesian pop'],Kupu - Kupu,spotify:album:4nchsck2JTRbfcaNuD1fzr
671,3TULxAaCAlflx5LIQIXIKk,Once More,33,66Pq6HMX0YqsJgtUZrFwmo,Connie Smith,39,"['classic country pop', 'nashville sound']","Love, Prison, Wisdom and Heartaches",spotify:album:2gYhd8ZpnbBQvQuKMXpNgs
672,3A5WXYwdFVlnFufww717dq,Sacrifice,50,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
673,2FaHG5WIzpQAxM3M3Whw5W,Gangsta,46,4vICqNWZlcu4zoSfTG05RY,Andiex,41,['panamanian pop'],Gangsta,spotify:album:2zDKrnwKcP2uh9wgcbX2B2
674,47gFlybCCArb5b4VHbJhh0,Such Love Does,30,6ps9u0MZquDDBReh8XuBeY,Andrea von Kampen,39,['pop folk'],Such Love Does,spotify:album:7qNbPyJsIY98uut0qke5PY
675,1nGgvTvVWSUu8efBryH7Wx,Sewn Up and Handsome,10,3BO07jDo7Qs7qNLdwRoISM,Superfan,37,['modern indie pop'],Your Desire in Food,spotify:album:4D3NdHKmSqcO1aOrt3UgoT
676,3m4nwqX29cwkybD2q0vZMu,Long Shot - Lofi Remix,40,6Si6fslrH2xSORoY5TclT5,RIKA,38,['uk pop'],Long Shot (Lofi Remix),spotify:album:75YVpUNIYwxK3TdgEDtvJM
677,60B3iJlgBZBSbiw7rP49PS,Bread and Better (feat. 姜濤 & Gentle Bones),50,6R57JlNKlnNrYaji0vw8xx,Gareth.T,52,"['hk-pop', 'hong kong hip hop']",Bread and Better (feat. 姜濤 & Gentle Bones),spotify:album:5Auuj50jZELJGtmV2mndGG
678,5ij37B7IEKa14RMkOGrHAV,Cowboy Te Amo - Ao Vivo,64,70x9rYb58QCNNeNxuO3StS,Bruno & Barretto,60,"['agronejo', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']","Outro Patamar, Vol. 1 (Ao Vivo)",spotify:album:7pScWljkoiYUDsM7EzFilh
679,4TEGd5KuV8320Q0p1WME0S,Sona Kitna Sona Hai,58,7pauOFC9bRqioSX30AvNkG,IP Singh,60,"['desi pop', 'modern bollywood']",Crew (Original Motion Picture Soundtrack),spotify:album:1HglGhKAG3sCki8HhnAK5K
680,0jmdPs06ArqfgjFasKX84W,Вестник,48,6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,61,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']",NARRATIVE,spotify:album:44537K7WMywC7LTFcfpMNa
681,6Hz32TkgNnk9uttM2FYX1Y,Haendel (and 2 friends),46,5If5Tdg66Q5X3L57G7A6Pn,Thylacine,48,"['french indie pop', 'french indietronica', 'new french touch']",and 74 musicians,spotify:album:3kH3y6hyAkxB0PMqH2o2MB
682,3q9JLFBTlfOfAmfr30JYOW,Forever and Always (Wedding Version),29,4qdsGbPO1JC8iXFo62qcNV,Brandon Davis,41,['modern country pop'],I'll Wait Up for You,spotify:album:3VoSYHw0WsGIeXb4Ad1p59
683,3KtpnTJuOS6jkKRxYdkCxZ,Bunches,38,2jbd7OqeJJd1hz81vOXwwW,binki,46,['modern indie pop'],Pigeons & Planes presents: See You Next Year 2,spotify:album:2HmJbK4LHezgshv0V4m9bi
684,4NEk4MuCg79daTq90F2OyH,Not The 1975,36,61S5H9Lxn1PDUvu1TV0kCX,Knox,55,['singer-songwriter pop'],"Me, Myself & Your Eyes",spotify:album:3dkh3H211HMotBuF2vMqVk
685,4XPSo8Ol4P4YdfLlomgH62,Fade and Melt,20,15r1ip4y85i0oDNt03C4Er,Colorvault,29,"['christian indie folk', 'christian pop']",24/1,spotify:album:4GqUko2ZLDxvEXykQtdhmH
686,5pcOhdZWyLtjKokSe6hxBo,Lost and Alone,14,0uTm0qJYe4kohhpRAFbILZ,Go For Gold,34,"['arkansas indie', 'pop punk']",So Sick,spotify:album:6KLQhPFK7gsgBWKRVYHzmF
687,7tDLiXn8gSZ0KuQubcNVPX,Wasted Times,49,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
688,4fCtkSlu4RaF9yPXKKh8Sc,Memoria Eterna (ASOT 1163) [Future Favorite],32,1UtBjqMZBAmqIPlDrKu7Tr,Andrew Rayel,47,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance']","ASOT 1163 - A State of Trance Episode 1163 [Including Live at F1 Mexican Grand Prix 2018 (Mexico City, Mexico) [Highlights]]",spotify:album:4FtRB8RVMF7Gcu3SPHng7t
689,1eA865n8bPQNb4lK9L5YUN,Bean Fields,31,6A5Ns1SpGWTt8SzXPwiqVE,Shannon & The Clams,42,"['bay area indie', 'indie garage rock', 'oakland indie', 'power-pop punk']",Real Or Magic,spotify:album:0b6XUCiA0QGgHDQPVZQGfL
690,1bZIs6zAOtFJLORZVojCUH,Ma non tutta la vita,75,5BwOOeKayeMZXa5SSaiRxv,Ricchi E Poveri,65,['classic italian pop'],Ma non tutta la vita,spotify:album:404Id5xZDXzT3yc85GiZxG
691,7GXN6UQmCctQuSuFo2fbjU,Nothing But The Whole Wide World (with Eric Clapton),28,59hLmB5DrdihCYtNeFeW1U,Glen Campbell,60,"['adult standards', 'arkansas country', 'classic country pop', 'country rock', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",Glen Campbell Duets: Ghost On The Canvas Sessions,spotify:album:5YFkGhaiIJVkOqfmq3IvAw
692,3hLn0fIkbr3IKFYU19cowk,Skip - Moonphazes & RYCH DSYGNR Remix,38,6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,59,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",Skip (Moonphazes & RYCH DSYGNR Remix),spotify:album:6XhfOplvBvKjgRACkUzBcg
693,1xEgXIlcUbZLxEBo1QRI7p,"yes, and? (with Mariah Carey) - Remix",34,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],eternal sunshine (slightly deluxe),spotify:album:7o1sRzLtTs8dAkvYxHtDVb
694,6vpu6dHZilv6XlIzxsmX8e,Carry the Water,37,0Obcl00RkSejk0z0m4vUwT,Drew Holcomb,43,"['acoustic pop', 'indiecoustica']",Brick by Brick,spotify:album:79MQIioAneWGHvcFHvbtYz
695,0jfPYjFgrVApzRpRcSh1vZ,Alone At St. Luke's,29,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,43,"['alternative emo', 'anthem emo', 'emo', 'philly indie', 'pop punk']",Whiplash,spotify:album:7zOBnfAqJlzPe7GXlFF8qc
696,4HBeFmfm7JroCU5pxJpSag,Lwan Ya Tae A Khar,38,5zO858jAk9omSVmrOGtHh8,Bunny Phyoe,39,['burmese pop'],Me And My Alter-ego : Side B,spotify:album:76VEzdifZ8jbjRRxbSMmUc
697,6DaXeGoWYilCSXlmy1NmGH,Butterfly (feat. Hei-Z 希晉 & Kwan.T),49,5tRk0bqMQubKAVowp35XtC,MC 張天賦,57,"['cantopop', 'hk-pop']",TREBLE,spotify:album:21ZCD2XHS74GxHvDxaXLJK
698,4zlXzXPRA8pPwqHbDEPxEs,Narrative,48,6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,61,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']",NARRATIVE,spotify:album:44537K7WMywC7LTFcfpMNa
699,0ADIxblorqiHVB7KguZgnW,CARRIE & LOWELL & CODY (PENDENT),29,3ImqpXKKgkH5VydfgX1hd4,Say Anything,46,"['emo', 'neon pop punk', 'pop punk', 'screamo']","I, VIBRATOR",spotify:album:4QJlgytXq1xfnEiMlcvSmf
700,5InoQlltiH24O6A5wfdKlx,Soft and Tame,21,0Kpf7PvEotzvndPhYwwZzb,The Ophelias,24,"['baroque pop', 'cincinnati indie']",Ribbon,spotify:album:2qe1d9lszeeYxKVdjuQNVg
701,5uhp8bOf8TYrduTdfN7GOM,Popular (Sped Up) (with Playboi Carti & Madonna),41,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",Popular,spotify:album:1jUzZrcAvwJB1uzbgEBMnd
702,7ugGN2cNJtdu10hAMH6ygQ,Love Me Harder (with The Weeknd),54,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92,['pop'],The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
703,4S65k3YsJqmTGsZkglf2D0,Trees and Colors and Wizards Being Written,0,4UHzJP2iKVf0RhKIv7ZE2l,Black Moth Super Rainbow,40,"['chillwave', 'experimental pop', 'noise pop']",Start a People (Expanded),spotify:album:041PtyOTfXejclYgM03oDH
704,6uz4sggI1m8mCbTyJmwi0Y,Miss Me,37,7yPbJOX7olhT3ynAyuj3Zl,Runaway June,36,"['contemporary country', 'country pop', 'country road']","Smoke, Wine & Whiskey",spotify:album:46Gr2IyUZrqMQmzb1anM9o
705,2xCAYXRU26CeRNchBUs91p,I Made It (feat. Bobby Shmurda & Bien),42,1eCaedusgydlcn69blHOvL,Harmonize,48,"['bongo flava', 'tanzanian hip hop', 'tanzanian pop']",I Made It (feat. Bobby Shmurda & Bien),spotify:album:7yJk5o612tCEOe2mEaCX7t
706,7e3c59O0Ea3NN6yTylcloq,High For This,49,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),spotify:album:18sR8zHx4zsVJUI4bHWuPC
707,0t3a0ShFAMLv6jkZXitOoV,Praise God,39,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5 (Deluxe),spotify:album:7fSFi7t5otQ1voycWffHLk
708,27AoYfqbuQSrWsXpeCmYnl,Another Space and Time - Live,19,0jkK3K1ATFFHofEWjd2i00,Laura Veirs,37,"['chamber pop', 'indie folk']",Laura Veirs and Her Band (Live in Brooklyn),spotify:album:1CYKaiMjMMEipKyHm0uGWf
709,3YDSqkqaVH6Tq9G0wTwoA3,Adrenaline Rush (feat. MORGAN),50,01pKrlgPJhm5dB4lneYAqS,Sigma,56,"['dancefloor dnb', 'pop dance', 'uk dance']",London Sound,spotify:album:5jguHiPnYKnCubpuOZskLY
710,5wb0ntpQ25SSlwTbd7dzPn,Hey Lou Reid,38,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,51,"['alternative rock', 'new wave', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'uk post-punk']",Glasgow Eyes,spotify:album:537Y3cd2bKYcMTakW8b7YL
711,1koL3hu8nim6a84hL8dSJJ,להגיע הביתה,45,7hzAtM9sug5TCxGUIR7by3,Doli & Penn,45,['israeli pop'],להגיע הביתה,spotify:album:1tA4179tATuLFZZO17FUwD
712,07Ld64A4HYBzPo7BNI1YPN,Inside My Bed,37,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
713,3pwertg9pB705H9v12a9qQ,Nem Pede Pra Namorar (Ao Vivo em São Paulo),43,1D6vAeVUcgMbSx80IA3Zun,Henrique & Diego,55,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",Ao Vivo em São Paulo,spotify:album:1KIXJSx5TblZ7Pe6RnnUpP
714,0K7uZ6R95PI0pAjnfeU3ip,Alla Dat,37,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
715,2Vvr6Y6Q0zuYVhaElaT7cf,Новый день,47,6L5bLEtpxwd0KOdOr3gtW4,MiyaGi & Endspiel,61,"['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']",NARRATIVE,spotify:album:44537K7WMywC7LTFcfpMNa
716,68GQUQOapSW4PnRRgTzaUx,Know Til Now (Pixelated & Poolside Version),27,1MhtYlJvUqfd2EgHSQTGK4,Jim James,43,['shiver pop'],Know Til Now (Pixelated & Poolside Version),spotify:album:1S2rdyhGPMdb1h1Rza4D8V
717,1rGA5NVhqzrHyUkQYifGyz,Feel My Love (Mixed),38,5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,57,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Nocturnal Vibes #325 (DJ Mix),spotify:album:5BIB9TytARJfb3KpqAzLD6
718,4q3UrTcbkZzkhlM2LQQaFY,Young & In Love,29,034u8Qcs47NHkRQXaWkLXW,morgxn,41,['la pop'],BEACON,spotify:album:3BcbE7gsMcHMsvA6KzQNn7
719,5qW8SMKPM2NsluO2JZzAU2,"Peguei, Pegava e Pegaria",63,5exy2LREZrJ6aRzj1SwXQX,Bruninho & Davi,49,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']","Peguei, Pegava e Pegaria",spotify:album:7aUiXiYY2C9IVblYLYJZ8T
720,0jxCovQRVjMDYTT940aQw5,Fake Friends,39,6vXTefBL93Dj5IqAWq6OTv,French Montana,73,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5 (Deluxe),spotify:album:4AGjxCGVc1sddtxLXtZa58
721,1z8emrsFWj3efLMrpDdkJE,Mutual Agreement,36,7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,60,"['pop r&b', 'r&b']",The Rebirth 3: The Party & The Bedroom,spotify:album:01bHZLLEGrQkliJecHJTmS
722,5N3ygkP9ymUvdUaiWO8I6F,Dear.,46,0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,58,"['k-pop', 'k-pop boy group']",THE BOYZ 2ND ALBUM [PHANTASY] Pt.3 Love Letter,spotify:album:2DcHBijnoFP2tjuRGJ1L6F
723,2AT1bj2Dedm40frj9O8qtb,Juniper,25,6ps9u0MZquDDBReh8XuBeY,Andrea von Kampen,39,['pop folk'],Sister Moon,spotify:album:24xlNlPvcR1JLo72OImkAK
