track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
1JDQf5NDuIoedZvlXcQPwN,Break On Through (To the Other Side),1,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",THUNDER - ROCK HITS,0.421,0.751,9,1,-9.584,0.0472,0.202,0.0,0.17,0.789,89.839,145867,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:5SGSRzfXpCLcxogPz08Kpl
3wKW5oHUqQuKVuyUTtMKC8,Break On Through (To the Other Side),0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Air Guitar Anthems,0.421,0.751,9,1,-9.584,0.0472,0.202,0.0,0.17,0.789,89.839,145867,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:5tTjb9D0BzGpAFrxisSx75
7ogaGUsMreifOLgYvNAkp7,Roadhouse Blues,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Rock Scene 70's,0.553,0.62,11,0,-8.859,0.0535,0.25,2.54e-05,0.969,0.628,123.983,353027,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:4VWxGhtRjc9GKvkjcNecJY
5LiHQ6uDxgZ1QxRRI6Tcss,People Are Strange,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Movie Tracks,0.7,0.467,4,0,-8.578,0.0376,0.685,0.0,0.315,0.763,119.287,130173,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:6p1Vq5mrruuaw7BmMYrzE9
73Shcnwx5lqzPa3CK2GDXX,Love Her Madly,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",70's Rock Music,0.528,0.487,4,0,-11.358,0.035,0.0587,0.0111,0.0583,0.964,147.414,171027,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:6cYrpS36SXggoGT3EfHiC9
3Zmai5vNH73DBr7lGqJa6S,Do It - 2017 Remaster,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Sixties Rock,0.322,0.723,9,0,-10.644,0.0464,0.202,0.443,0.233,0.477,98.855,186160,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:4EW920nOjKBCoqdM3QhNLg
5DKZPQY6IlQACo4J8Ab3o1,Light My Fire,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Rock Party España,0.413,0.725,3,0,-5.787,0.0324,0.369,2.17e-05,0.102,0.44,124.581,429760,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:3JHxv12N6e6CIVNtQ4VMng
4ZJOWs0DW5vlWi8kP0YypC,Light My Fire - Radio Edit,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",60s Best,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:6XEyD3BzOexAi4DIPCkhnk
6r3avj9kC9hwyzok0gHwNm,Love Me Two Times,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",(Wait for your love),0.685,0.698,9,1,-6.219,0.0401,0.335,5e-06,0.122,0.835,133.007,195107,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:431b4JnIW8oTZW25ls2UED
51cZqH5gbg7oL8Kk3TasXt,Light My Fire - Radio Edit,0,hard-rock,The Doors,70,7752264,"['acid rock', 'album rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",Sixties Rock,0.482,0.631,7,1,-10.406,0.0356,0.248,4.27e-05,0.11,0.73,129.595,173600,4,22WZ7M8sxp5THdruNY3gXt,spotify:album:4EW920nOjKBCoqdM3QhNLg
2NugVn6PeDIVxTOF3D8pza,Cruisin’ down the Highway,0,hard-rock,James Gang,45,366950,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'southern rock']",Feel Good Classic Rock,0.498,0.764,9,1,-12.018,0.0496,0.00535,0.319,0.417,0.901,175.525,195453,4,5hfOHpGMsi8O3DA0ROLGqF,spotify:album:18NM3NhJ6npKqoDhDFwAs4
5ezb20DNGEW7ASoXTOW5OA,Cruisin’ down the Highway,0,hard-rock,James Gang,45,366950,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'southern rock']",70's Rock Music,0.498,0.764,9,1,-12.018,0.0496,0.00535,0.319,0.417,0.901,175.525,195453,4,5hfOHpGMsi8O3DA0ROLGqF,spotify:album:6cYrpS36SXggoGT3EfHiC9
2Yt7quuLJB7DMs3My91W4G,Cruisin’ down the Highway,0,hard-rock,James Gang,45,366950,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'southern rock']",Classic Summer BBQ 100 Songs,0.498,0.764,9,1,-12.018,0.0496,0.00535,0.319,0.417,0.901,175.525,195453,4,5hfOHpGMsi8O3DA0ROLGqF,spotify:album:1QnjCBYyegNxbhiZFflmvl
3p4cpzDKiH59L8aqIDNWiy,Black Night - Single Version; 2002 Remaster,0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Rock Scene 70's,0.495,0.865,9,1,-9.195,0.0812,0.0548,0.806,0.214,0.725,134.768,207453,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:4VWxGhtRjc9GKvkjcNecJY
3oOfN4jXEWMACT8XOZRj3Z,Highway Star - Live; 2012 Remix,0,hard-rock,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Top 50 - Rock Hits,0.279,0.84,2,1,-8.598,0.0634,0.00458,0.00263,0.791,0.334,91.697,461453,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:36m5x71Vkdxd9HKXMIZD6v
